19.06.2025; 03:51; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
202,053	1,130116
202,262	1,128472
202,471	1,130774
202,680	1,129459
202,888	1,129130
203,097	1,131103
203,305	1,132419
203,513	1,130445
203,721	1,133405
203,929	1,131103
204,137	1,132419
204,346	1,132747
204,554	1,133734
204,762	1,133076
204,971	1,135050
205,179	1,133405
205,387	1,133405
205,595	1,136036
205,803	1,135378
206,011	1,136036
206,219	1,135050
206,428	1,138996
206,637	1,137681
206,845	1,137023
207,053	1,136694
207,261	1,136694
207,470	1,138010
207,678	1,137023
207,886	1,139983
208,094	1,142285
208,302	1,140312
208,510	1,141956
208,718	1,140641
208,926	1,140969
209,135	1,141627
209,344	1,142614
209,552	1,142614
209,760	1,142285
209,968	1,143929
210,176	1,143600
210,384	1,145245
210,592	1,143929
210,800	1,144258
211,009	1,144258
211,217	1,145903
211,425	1,144587
211,633	1,144258
211,842	1,147547
212,051	1,147218
212,259	1,141298
212,468	1,157742
212,677	1,432685
212,885	1,577721
213,093	1,763537
213,302	1,800043
213,510	1,894431
213,718	1,893445
213,927	1,894431
214,136	1,887196
214,344	1,881934
214,552	1,874041
214,760	1,869437
214,968	1,869437
215,176	1,870752
215,385	1,866148
215,593	1,864174
215,801	1,864832
216,009	1,853650
216,217	1,867134
216,425	1,867792
216,634	1,863188
216,842	1,860557
217,050	1,857597
217,258	1,856939
217,466	1,859241
217,676	1,858255
217,885	1,857268
218,094	1,854637
218,302	1,855295
218,510	1,854308
218,718	1,856610
218,927	1,854308
219,136	1,855295
219,344	1,853650
219,553	1,854308
219,761	1,853650
219,969	1,854966
220,177	1,853979
220,385	1,853321
220,593	1,856610
220,801	1,854308
221,009	1,857597
221,218	1,855952
221,427	1,856939
221,636	1,856939
221,844	1,857597
222,053	1,857597
222,261	1,857926
222,469	1,857926
222,678	1,856939
222,887	1,857926
223,096	1,857926
223,304	1,859570
223,512	1,859570
223,721	1,859241
223,929	1,858583
224,137	1,860228
224,346	1,859241
224,554	1,860886
224,762	1,860557
224,971	1,859570
225,180	1,857597
225,388	1,860886
225,596	1,861215
225,805	1,861872
226,014	1,863846
226,222	1,862859
226,430	1,862201
226,639	1,863188
226,848	1,862530
227,057	1,862530
227,265	1,863846
227,473	1,862530
227,681	1,864174
227,889	1,863517
228,097	1,865490
228,305	1,861872
228,513	1,865819
228,721	1,865490
228,929	1,864832
229,137	1,864832
229,345	1,866148
229,553	1,866477
229,762	1,867463
229,971	1,864174
230,179	1,867134
230,387	1,866477
230,596	1,868450
230,804	1,867463
231,013	1,868450
231,222	1,868450
231,430	1,868450
231,638	1,868121
231,846	1,868779
232,055	1,871081
232,263	1,870752
232,472	1,867134
232,680	1,871739
232,888	1,870752
233,096	1,870094
233,305	1,871739
233,513	1,872725
233,721	1,874041
233,930	1,872396
234,139	1,873383
234,347	1,872396
234,556	1,874370
234,764	1,874041
234,972	1,875027
235,181	1,875356
235,390	1,875356
235,598	1,875356
235,807	1,876014
236,016	1,874699
236,224	1,875027
236,432	1,875356
236,640	1,876343
236,849	1,877658
237,058	1,874699
237,266	1,877658
237,475	1,878974
237,683	1,878316
237,891	1,878316
238,099	1,879303
238,307	1,879632
238,515	1,879632
238,723	1,879961
238,931	1,879961
239,139	1,880290
239,347	1,881276
239,556	1,880290
239,765	1,880290
239,973	1,881934
240,181	1,882592
240,389	1,882921
240,598	1,882921
240,806	1,882921
241,014	1,883249
241,222	1,882921
241,430	1,883578
241,638	1,882921
241,846	1,885223
242,054	1,883578
242,262	1,885552
242,470	1,886867
242,678	1,886209
242,886	1,887196
243,094	1,888183
243,303	1,886867
243,511	1,889827
243,720	1,887854
243,928	1,887525
244,137	1,890156
244,345	1,887525
244,553	1,888511
244,761	1,888840
244,970	1,889169
245,179	1,890485
245,387	1,889498
245,595	1,889169
245,803	1,888511
246,011	1,891471
246,219	1,892129
246,428	1,897391
246,636	1,812212
246,844	1,241935
247,052	1,126170
247,261	1,111041
247,470	1,129788
247,678	1,141298
247,887	1,302778
248,095	1,240620
248,304	1,278770
248,512	1,274494
248,720	1,216283
248,929	1,194577
249,137	1,186355
249,346	1,178791
249,554	1,169253
249,762	1,166293
249,970	1,165306
250,178	1,166293
250,386	1,166951
250,594	1,164649
250,802	1,164649
251,010	1,165635
251,219	1,167280
251,427	1,164649
251,635	1,165635
251,843	1,166622
252,051	1,164649
252,259	1,164978
252,468	1,165306
252,676	1,164320
252,884	1,165306
253,092	1,165306
253,300	1,166622
253,508	1,164978
253,716	1,165964
253,925	1,165306
254,134	1,165306
254,342	1,166622
254,551	1,165964
254,760	1,164320
254,968	1,167280
